current_handle,proposed_handle,current_url,proposed_url,swedish_detected,recommendation,execute_phase,status,title
tfsm151-2-pages-2-in-1-action-camera-1-4-metal-adapter-quick-release-mount,tfsm151-2-pages-2-in-1-action-camera-1-4-metal-adapter-quick-release-mount,/products/tfsm151-2-pages-2-in-1-action-camera-1-4-metal-adapter-quick-release-mount,/products/tfsm151-2-pages-2-in-1-action-camera-1-4-metal-adapter-quick-release-mount,NO,KEEP,6_REVIEW_ONLY,DRAFT,TFSM151 2 Pages 2 In 1 Action Snabbfäste i Metall
tfsm103-1-4-female-to-2-page-card-slot-action-camera-quick-release-adapter-tripod-accessories,tfsm103-1-4-female-to-2-page-card-slot-action-camera-quick-release-adapter-tripod-accessories,/products/tfsm103-1-4-female-to-2-page-card-slot-action-camera-quick-release-adapter-tripod-accessories,/products/tfsm103-1-4-female-to-2-page-card-slot-action-camera-quick-release-adapter-tripod-accessories,NO,KEEP,6_REVIEW_ONLY,DRAFT,TFSM103 1/4 Female To 2-page - TFSM103 Snabbfäste med Stativadapter
tfsm154-3-pages-3-in-1-action-camera-1-4-metal-adapter-quick-release-mount,tfsm154-3-pages-3-in-1-action-camera-1-4-metal-adapter-quick-release-mount,/products/tfsm154-3-pages-3-in-1-action-camera-1-4-metal-adapter-quick-release-mount,/products/tfsm154-3-pages-3-in-1-action-camera-1-4-metal-adapter-quick-release-mount,NO,KEEP,6_REVIEW_ONLY,DRAFT,TFSM154 3 Pages 3 In 1 Action Snabbfäste för Kamera
tfsm101-1-4-female-to-female-action-camera-quick-release-adapter-tripod-accessories,tfsm101-1-4-female-to-female-action-camera-quick-release-adapter-tripod-accessories,/products/tfsm101-1-4-female-to-female-action-camera-quick-release-adapter-tripod-accessories,/products/tfsm101-1-4-female-to-female-action-camera-quick-release-adapter-tripod-accessories,NO,KEEP,6_REVIEW_ONLY,DRAFT,TFSM101 1/4 Female till Female Snabbadapter
bexin-ls096-2-st-c-ring-camera-skruvar,bexin-ls096-2-st-c-ring-camera-skruvar,/products/bexin-ls096-2-st-c-ring-camera-skruvar,/products/bexin-ls096-2-st-c-ring-camera-skruvar,NO,KEEP,6_REVIEW_ONLY,DRAFT,BEXIN LS096 2 PCS C Ring - BEXIN LS096 C-Ring Skruvar för Kamerafästen
tfsm065-b-three-slot-adapter-camera-cage-360-degree-rotating-connector-tripod-1-4-inch-adapter,tfsm065-b-three-slot-adapter-camera-cage-360-degree-rotating-connector-tripod-1-4-inch-adapter,/products/tfsm065-b-three-slot-adapter-camera-cage-360-degree-rotating-connector-tripod-1-4-inch-adapter,/products/tfsm065-b-three-slot-adapter-camera-cage-360-degree-rotating-connector-tripod-1-4-inch-adapter,NO,KEEP,6_REVIEW_ONLY,DRAFT,TFSM065-B Three-Slot Adapter - TFSM065-B Roterbar Adapter med Tre
3-pcs-3-8-inch-female-to-1-4-inch-male-screw-aluminum-alloy-adapter,3-pcs-3-8-inch-female-to-1-4-inch-male-screw-aluminum-alloy-adapter,/products/3-pcs-3-8-inch-female-to-1-4-inch-male-screw-aluminum-alloy-adapter,/products/3-pcs-3-8-inch-female-to-1-4-inch-male-screw-aluminum-alloy-adapter,NO,KEEP,6_REVIEW_ONLY,DRAFT,3 PCS 3/8 inch Female to 1/4 - Gängadapter 3-pack 3/8 tum hona
2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriesblack,2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriesblack,/products/2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriesblack,/products/2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriesblack,NO,KEEP,6_REVIEW_ONLY,DRAFT,2pcs Metal 3/8 Female To 5/8-27 Male Adapter Screws Microphone Stands Conversion Photo Accessories(Black)
10-pcs-screw-adapter-3-8-female-to-1-4-male-screw,10-pcs-screw-adapter-3-8-female-to-1-4-male-screw,/products/10-pcs-screw-adapter-3-8-female-to-1-4-male-screw,/products/10-pcs-screw-adapter-3-8-female-to-1-4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,Adapterset med 10 stycken kamerastativ skruv
10-pcs-screw-adapter-1-4-male-to-3-8-male-screw,10-pcs-screw-adapter-1-4-male-to-3-8-male-screw,/products/10-pcs-screw-adapter-1-4-male-to-3-8-male-screw,/products/10-pcs-screw-adapter-1-4-male-to-3-8-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 1/4 Male to 3/8 Male Screw
2-pcs-aluminum-hot-shoe-single-nut-screw-5-8-male-to-1-4-female-adapter,2-pcs-aluminum-hot-shoe-single-nut-screw-5-8-male-to-1-4-female-adapter,/products/2-pcs-aluminum-hot-shoe-single-nut-screw-5-8-male-to-1-4-female-adapter,/products/2-pcs-aluminum-hot-shoe-single-nut-screw-5-8-male-to-1-4-female-adapter,NO,KEEP,6_REVIEW_ONLY,DRAFT,2 PCS Aluminum Hot Shoe Single Nut Screw 5/8 Male to 1/4 Female Adapter
2-pcs-microphone-adapter-screw-f10-5-8-27-female-to-3-8-male-screw,2-pcs-microphone-adapter-screw-f10-5-8-27-female-to-3-8-male-screw,/products/2-pcs-microphone-adapter-screw-f10-5-8-27-female-to-3-8-male-screw,/products/2-pcs-microphone-adapter-screw-f10-5-8-27-female-to-3-8-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,2 PCS Microphone Adapter Screw F10 5/8-27  Female to 3/8 Male Screw
10-pcs-screw-adapter-1-4-female-to-3-8-male-screw,10-pcs-screw-adapter-1-4-female-to-3-8-male-screw,/products/10-pcs-screw-adapter-1-4-female-to-3-8-male-screw,/products/10-pcs-screw-adapter-1-4-female-to-3-8-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 1/4 Female to 3/8 Male Screw
10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-blue,10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-blue,/products/10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-blue,/products/10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-blue,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 1/4 Female to 3/8 Male Screw (Blue)
10-pcs-screw-adapter-1-4-male-to-1-4-male-screw,10-pcs-screw-adapter-1-4-male-to-1-4-male-screw,/products/10-pcs-screw-adapter-1-4-male-to-1-4-male-screw,/products/10-pcs-screw-adapter-1-4-male-to-1-4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 1/4 Male to 1/4 Male Screw
4-pcs-screw-adapter-a23-1-4-female-to-m12-male-screw,4-pcs-screw-adapter-a23-1-4-female-to-m12-male-screw,/products/4-pcs-screw-adapter-a23-1-4-female-to-m12-male-screw,/products/4-pcs-screw-adapter-a23-1-4-female-to-m12-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A23 1/4 Female to M12 Male  Screw
4-pcs-screw-adapter-a26-1-4-male-to-m6-male-screw,4-pcs-screw-adapter-a26-1-4-male-to-m6-male-screw,/products/4-pcs-screw-adapter-a26-1-4-male-to-m6-male-screw,/products/4-pcs-screw-adapter-a26-1-4-male-to-m6-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A26 1/4 Male to M6 Male Screw
4-pcs-screw-adapter-a22-1-4-female-to-m10-male-screw,4-pcs-screw-adapter-a22-1-4-female-to-m10-male-screw,/products/4-pcs-screw-adapter-a22-1-4-female-to-m10-male-screw,/products/4-pcs-screw-adapter-a22-1-4-female-to-m10-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A22 1/4 Female to M10 Male  Screw
4-pcs-screw-adapter-a24-1-4-male-to-m4-male-screw,4-pcs-screw-adapter-a24-1-4-male-to-m4-male-screw,/products/4-pcs-screw-adapter-a24-1-4-male-to-m4-male-screw,/products/4-pcs-screw-adapter-a24-1-4-male-to-m4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A24 1/4 - Skruvadapter A24 1/4 tum till M4 hane
10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblack,10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblack,/products/10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblack,/products/10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblack,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 3/8 Female to 1/4 Male  Screw(Black)
3-pcs-1-4-inch-female-to-3-8-inch-male-screw-aluminum-alloy-adapter,3-pcs-1-4-inch-female-to-3-8-inch-male-screw-aluminum-alloy-adapter,/products/3-pcs-1-4-inch-female-to-3-8-inch-male-screw-aluminum-alloy-adapter,/products/3-pcs-1-4-inch-female-to-3-8-inch-male-screw-aluminum-alloy-adapter,NO,KEEP,6_REVIEW_ONLY,DRAFT,3 PCS 1/4 inch Female to 3/8 inch Male Screw Aluminum Alloy Adapter
4-pcs-5-8-female-to-3-8-male-adapter-screwsilver,4-pcs-5-8-female-to-3-8-male-adapter-screwsilver,/products/4-pcs-5-8-female-to-3-8-male-adapter-screwsilver,/products/4-pcs-5-8-female-to-3-8-male-adapter-screwsilver,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS 5/8 Female to 3/8 Male Adapter Screw(Silver)
4-pcs-screw-adapter-a30-m5-female-to-1-4-male-screw,4-pcs-screw-adapter-a30-m5-female-to-1-4-male-screw,/products/4-pcs-screw-adapter-a30-m5-female-to-1-4-male-screw,/products/4-pcs-screw-adapter-a30-m5-female-to-1-4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A30 M5 Female to 1/4 Male Screw
4-pcs-screw-adapter-a31-m6-female-to-1-4-male-screw,4-pcs-screw-adapter-a31-m6-female-to-1-4-male-screw,/products/4-pcs-screw-adapter-a31-m6-female-to-1-4-male-screw,/products/4-pcs-screw-adapter-a31-m6-female-to-1-4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A31 M6 Female to 1/4 Male Screw
10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-black,10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-black,/products/10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-black,/products/10-pcs-screw-adapter-1-4-female-to-3-8-male-screw-black,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 1/4 Female to 3/8 Male Screw (Black)
4-pcs-5-8-female-to-3-8-male-adapter-screwblack,4-pcs-5-8-female-to-3-8-male-adapter-screwblack,/products/4-pcs-5-8-female-to-3-8-male-adapter-screwblack,/products/4-pcs-5-8-female-to-3-8-male-adapter-screwblack,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS 5/8 Female to 3/8 Male Adapter Screw(Black)
2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriessilver,2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriessilver,/products/2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriessilver,/products/2pcs-metal-3-8-female-to-5-8-27-male-adapter-screws-microphone-stands-conversion-photo-accessoriessilver,NO,KEEP,6_REVIEW_ONLY,DRAFT,mikrofonstativ adapter - Adapter för mikrofonstativ 3/8 till 5/8 tum
10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblue,10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblue,/products/10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblue,/products/10-pcs-screw-adapter-3-8-female-to-1-4-male-screwblue,NO,KEEP,6_REVIEW_ONLY,DRAFT,10 PCS Screw Adapter 3/8 Female to 1/4 Male  Screw(Blue)
4-pcs-screw-adapter-a18-1-4-female-to-m4-male-screw,4-pcs-screw-adapter-a18-1-4-female-to-m4-male-screw,/products/4-pcs-screw-adapter-a18-1-4-female-to-m4-male-screw,/products/4-pcs-screw-adapter-a18-1-4-female-to-m4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A18 1/4 Female to M4 Male Screw
2-pcs-microphone-adapter-screw-f1-5-8-27-female-to-1-4-male-screw,2-pcs-microphone-adapter-screw-f1-5-8-27-female-to-1-4-male-screw,/products/2-pcs-microphone-adapter-screw-f1-5-8-27-female-to-1-4-male-screw,/products/2-pcs-microphone-adapter-screw-f1-5-8-27-female-to-1-4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,2 PCS Microphone Adapter Screw F1 5/8-27 Female to 1/4 Male Screw
bexin-ls082-2-pcs-3-8-inch-female-thread-to-1-4-inch-male-conversion-screws,bexin-ls082-2-pcs-3-8-inch-female-thread-to-1-4-inch-male-conversion-screws,/products/bexin-ls082-2-pcs-3-8-inch-female-thread-to-1-4-inch-male-conversion-screws,/products/bexin-ls082-2-pcs-3-8-inch-female-thread-to-1-4-inch-male-conversion-screws,NO,KEEP,6_REVIEW_ONLY,DRAFT,BEXIN LS082 2 PCS 3/8 inch - BEXIN LS082 Adapterskruv
4-pcs-screw-adapter-a27-1-4-male-to-m8-male-screw,4-pcs-screw-adapter-a27-1-4-male-to-m8-male-screw,/products/4-pcs-screw-adapter-a27-1-4-male-to-m8-male-screw,/products/4-pcs-screw-adapter-a27-1-4-male-to-m8-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A27 1/4 - 4-pack Skruvadapter A27 1/4 till M8 Hane
ecoflow-black-camp-lights,ecoflow-black-camp-lights,/products/ecoflow-black-camp-lights,/products/ecoflow-black-camp-lights,NO,KEEP,6_REVIEW_ONLY,DRAFT,Ecoflow Black Camp Lights - EcoFlow Svarta Campinglampor
4-pcs-screw-adapter-a32-m8-female-to-1-4-male-screw,4-pcs-screw-adapter-a32-m8-female-to-1-4-male-screw,/products/4-pcs-screw-adapter-a32-m8-female-to-1-4-male-screw,/products/4-pcs-screw-adapter-a32-m8-female-to-1-4-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A32 M8 Female to 1/4 Male Screw
bexin-ls083-2-pcs-1-4-inch-female-thread-to-3-8-inch-male-conversion-screws,bexin-ls083-2-pcs-1-4-inch-female-thread-to-3-8-inch-male-conversion-screws,/products/bexin-ls083-2-pcs-1-4-inch-female-thread-to-3-8-inch-male-conversion-screws,/products/bexin-ls083-2-pcs-1-4-inch-female-thread-to-3-8-inch-male-conversion-screws,NO,KEEP,6_REVIEW_ONLY,DRAFT,BEXIN LS083 2 PCS 1/4 inch - BEXIN LS083 Adapterskruv
ecoflow-glacier-classic-cover-35l,ecoflow-glacier-classic-cover-35l,/products/ecoflow-glacier-classic-cover-35l,/products/ecoflow-glacier-classic-cover-35l,NO,KEEP,6_REVIEW_ONLY,DRAFT,"Ecoflow, Glacier Classic Cover - Skyddsfodral till EcoFlow Glacier"
ecoflow-alternator-charger-xt150-output,ecoflow-alternator-charger-xt150-output,/products/ecoflow-alternator-charger-xt150-output,/products/ecoflow-alternator-charger-xt150-output,NO,KEEP,6_REVIEW_ONLY,DRAFT,"EcoFlow, Alternator Charger - EcoFlow Alternator Charger"
ecoflow-delta-2,ecoflow-delta-2,/products/ecoflow-delta-2,/products/ecoflow-delta-2,NO,KEEP,6_REVIEW_ONLY,DRAFT,EcoFlow Delta 2 Bärbar Kraftstation
ecoflow-delta-2-max,ecoflow-delta-2-max,/products/ecoflow-delta-2-max,/products/ecoflow-delta-2-max,NO,KEEP,6_REVIEW_ONLY,DRAFT,Ecoflow Delta 2 MAX Kraftstation för Hemmet
pgytech-protective-wrap-geometry-s,pgytech-protective-wrap-geometry-s,/products/pgytech-protective-wrap-geometry-s,/products/pgytech-protective-wrap-geometry-s,NO,KEEP,6_REVIEW_ONLY,DRAFT,PGYTECH Protective Wrap - PGYTECH Skyddsduk för Kamera och Objektiv
hasselblad-master-book-vol-6-innovate,hasselblad-master-book-vol-6-innovate,/products/hasselblad-master-book-vol-6-innovate,/products/hasselblad-master-book-vol-6-innovate,NO,KEEP,6_REVIEW_ONLY,DRAFT,"Hasselblad, Master book Vol. 6 – Innovativ Fotokonst"
4-pcs-screw-adapter-a19-1-4-female-to-m5-male-screw,4-pcs-screw-adapter-a19-1-4-female-to-m5-male-screw,/products/4-pcs-screw-adapter-a19-1-4-female-to-m5-male-screw,/products/4-pcs-screw-adapter-a19-1-4-female-to-m5-male-screw,NO,KEEP,6_REVIEW_ONLY,DRAFT,4 PCS Screw Adapter A19 1/4 Female to M5 Male  Screw
dji-osmo-articulating-locking-arm-p35,dji-osmo-articulating-locking-arm-p35,/products/dji-osmo-articulating-locking-arm-p35,/products/dji-osmo-articulating-locking-arm-p35,NO,KEEP,6_REVIEW_ONLY,DRAFT,"DJI, Osmo Articulating Locking - DJI Osmo Justerbar Länkarm"
ecoflow-battery-3600wh-for-delta-pro,ecoflow-battery-3600wh-for-delta-pro,/products/ecoflow-battery-3600wh-for-delta-pro,/products/ecoflow-battery-3600wh-for-delta-pro,NO,KEEP,6_REVIEW_ONLY,DRAFT,"Ecoflow, Battery 3600Wh - EcoFlow Extra Batteri 3600Wh för Delta Pro"
parrot-central-cross-antenna-for-mambo,parrot-central-cross-antenna-for-mambo,/products/parrot-central-cross-antenna-for-mambo,/products/parrot-central-cross-antenna-for-mambo,NO,KEEP,6_REVIEW_ONLY,DRAFT,"Parrot, Central cross+antenna - Parrot Central cross+antenna"
dji-osmo-fm-15-fleximic-part-44,dji-osmo-fm-15-fleximic-part-44,/products/dji-osmo-fm-15-fleximic-part-44,/products/dji-osmo-fm-15-fleximic-part-44,NO,KEEP,6_REVIEW_ONLY,DRAFT,"DJI, Osmo FM-15 FlexiMic Part - DJI Osmo FM-15 FlexiMic Extern"
ecoflow-micro-inverter-800w,ecoflow-micro-inverter-800w,/products/ecoflow-micro-inverter-800w,/products/ecoflow-micro-inverter-800w,NO,KEEP,6_REVIEW_ONLY,DRAFT,EcoFlow Micro Inverter 800W för Smarta Solcellssystem
dji-flighthub-2-on-premises-basic-1-devi,dji-flighthub-2-on-premises-basic-1-devi,/products/dji-flighthub-2-on-premises-basic-1-devi,/products/dji-flighthub-2-on-premises-basic-1-devi,NO,KEEP,6_REVIEW_ONLY,DRAFT,DJI Flighthub 2 On-Premises Basic 1 Devi
dji-maintenance-service-premium-plan-2,dji-maintenance-service-premium-plan-2,/products/dji-maintenance-service-premium-plan-2,/products/dji-maintenance-service-premium-plan-2,NO,KEEP,6_REVIEW_ONLY,DRAFT,"DJI,  Maintenance Service Premium Plan ("
wisson-orion-ap3-p3-pro,wisson-orion-ap3-p3-pro,/products/wisson-orion-ap3-p3-pro,/products/wisson-orion-ap3-p3-pro,NO,KEEP,6_REVIEW_ONLY,DRAFT,Wisson  Orion AP3-P3 - Pro
for-ninebot-max-g3-e-electric-scooter-speed-controller,for-ninebot-max-g3-e-electric-scooter-speed-controller,/products/for-ninebot-max-g3-e-electric-scooter-speed-controller,/products/for-ninebot-max-g3-e-electric-scooter-speed-controller,NO,KEEP,6_REVIEW_ONLY,DRAFT,For Ninebot MAX G3 E Electric Scooter Speed Controller
for-xiaomi-mijia-m365-pro-electric-scooter-front-and-rear-wheel-air-pumps,for-xiaomi-mijia-m365-pro-electric-scooter-front-and-rear-wheel-air-pumps,/products/for-xiaomi-mijia-m365-pro-electric-scooter-front-and-rear-wheel-air-pumps,/products/for-xiaomi-mijia-m365-pro-electric-scooter-front-and-rear-wheel-air-pumps,NO,KEEP,6_REVIEW_ONLY,DRAFT,For Xiaomi Mijia M365 Pro Electric Scooter Front and Rear Wheel Air Pumps
for-xiaomi-mijia-m365-electric-scooter-alloy-steel-front-hookblack,for-xiaomi-mijia-m365-electric-scooter-alloy-steel-front-hookblack,/products/for-xiaomi-mijia-m365-electric-scooter-alloy-steel-front-hookblack,/products/for-xiaomi-mijia-m365-electric-scooter-alloy-steel-front-hookblack,NO,KEEP,6_REVIEW_ONLY,DRAFT,For Xiaomi Mijia M365 Electric Scooter Alloy Steel Front Hook(Black)
hot-shoe-adapter-dslr,hot-shoe-adapter-dslr,/products/hot-shoe-adapter-dslr,/products/hot-shoe-adapter-dslr,NO,KEEP,6_REVIEW_ONLY,DRAFT,"Hot Shoe Adapter DSLR & GoPro – 1/4"" Aluminium Fäste"
dji-m350-e-port-development-kit,dji-m350-e-port-development-kit,/products/dji-m350-e-port-development-kit,/products/dji-m350-e-port-development-kit,NO,KEEP,6_REVIEW_ONLY,DRAFT,DJI M350 E-Port Development - DJI M350 E-Port Utvecklingspaket
startrc-hook-and-loop-fastener-universal-backpack-clip-mount-backpack-clip,startrc-hook-and-loop-mountser-universal-backpack-clip-mount-backpack-clip,/products/startrc-hook-and-loop-fastener-universal-backpack-clip-mount-backpack-clip,/products/startrc-hook-and-loop-mountser-universal-backpack-clip-mount-backpack-clip,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,"STARTRC Hook And Loop Fastener Universal Backpack Clip Mount, Backpack Clip"
startrc-hook-and-loop-fastener-selfie-stick-quick-release-mount-hook-and-loop-mount,startrc-hook-and-loop-mountser-selfie-stick-quick-release-mount-hook-and-loop-mount,/products/startrc-hook-and-loop-fastener-selfie-stick-quick-release-mount-hook-and-loop-mount,/products/startrc-hook-and-loop-mountser-selfie-stick-quick-release-mount-hook-and-loop-mount,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,"STARTRC Hook And Loop Fastener Selfie Stick Quick-Release Mount, Hook And Loop Mount"
for-dji-osmo-pocket-3-brdrc-foldable-screen-protector-sunshade,for-dji-osmo-pocket-3-brdrc-foldable-screen-protector-sunshade,/products/for-dji-osmo-pocket-3-brdrc-foldable-screen-protector-sunshade,/products/for-dji-osmo-pocket-3-brdrc-foldable-screen-protector-sunshade,NO,KEEP,6_REVIEW_ONLY,DRAFT,Fällbart Solskydd för DJI Osmo Pocket 3 BRDRC
silikonfodral-jbl-partybox-mikrofon,siliconefodral-jbl-partybox-microphone,/products/silikonfodral-jbl-partybox-mikrofon,/products/siliconefodral-jbl-partybox-microphone,YES,RENAME_POST_LAUNCH,6_REVIEW_ONLY,DRAFT,partybox 710 - Silikonskydd för JBL PartyBox Mikrofon
for-dji-osmo-action-3-4-5-pro-magnetic-quick-release-tripod-bracket-with-carabiner-clip-ac5027,for-dji-osmo-action-3-4-5-pro-magnetic-quick-release-tripod-bracket-with-carabiner-clip-ac5027,/products/for-dji-osmo-action-3-4-5-pro-magnetic-quick-release-tripod-bracket-with-carabiner-clip-ac5027,/products/for-dji-osmo-action-3-4-5-pro-magnetic-quick-release-tripod-bracket-with-carabiner-clip-ac5027,NO,KEEP,6_REVIEW_ONLY,DRAFT,Magnetiskt Snabbfäste för DJI Osmo Action 3 / 4 / 5 Pro
